Date,Month,Week,EMP Name,Supervisor Name,Calls Handled,Sales,Average Handle Time,Login Hours,Target Login Hours,Total Handle Time
07-Aug-17,Aug-17,33,EMP-12,Supervisor-2,33,10,502,7.8,9,16566
07-Aug-17,Aug-17,33,EMP-13,Supervisor-2,44,11,333,4.9,9,14652
07-Aug-17,Aug-17,33,EMP-14,Supervisor-2,57,14,324,7.8,9,18468
07-Aug-17,Aug-17,33,EMP-15,Supervisor-3,65,8,499,8.8,9,32435
07-Aug-17,Aug-17,33,EMP-16,Supervisor-3,34,16,326,7.8,9,11084
07-Aug-17,Aug-17,33,EMP-17,Supervisor-3,68,18,498,5.9,9,33864
07-Aug-17,Aug-17,33,EMP-18,Supervisor-3,42,14,562,7.8,9,23604
07-Aug-17,Aug-17,33,EMP-19,Supervisor-3,58,5,366,6.9,9,21228
07-Aug-17,Aug-17,33,EMP-20,Supervisor-3,37,23,571,6.9,9,21127
08-Aug-17,Aug-17,33,EMP-1,Supervisor-1,37,20,411,9,9,15207
08-Aug-17,Aug-17,33,EMP-2,Supervisor-1,32,9,397,9,9,12704
08-Aug-17,Aug-17,33,EMP-3,Supervisor-1,30,18,575,9,9,17250
08-Aug-17,Aug-17,33,EMP-4,Supervisor-1,64,7,356,6.9,9,22784
08-Aug-17,Aug-17,33,EMP-5,Supervisor-1,41,20,470,5.9,9,19270
08-Aug-17,Aug-17,33,EMP-6,Supervisor-2,36,25,388,9,9,13968
08-Aug-17,Aug-17,33,EMP-7,Supervisor-2,59,17,417,7.8,9,24603
08-Aug-17,Aug-17,33,EMP-8,Supervisor-2,65,0,431,4.9,9,28015
08-Aug-17,Aug-17,33,EMP-9,Supervisor-2,63,7,308,4.9,9,19404
08-Aug-17,Aug-17,33,EMP-10,Supervisor-2,44,9,354,8.8,9,15576
08-Aug-17,Aug-17,33,EMP-11,Supervisor-2,64,9,547,6.9,9,35008
08-Aug-17,Aug-17,33,EMP-12,Supervisor-2,67,17,569,6.9,9,38123
08-Aug-17,Aug-17,33,EMP-13,Supervisor-2,43,13,362,9,9,15566
08-Aug-17,Aug-17,33,EMP-14,Supervisor-2,39,12,430,9,9,16770
08-Aug-17,Aug-17,33,EMP-15,Supervisor-3,61,23,407,9,9,24827
08-Aug-17,Aug-17,33,EMP-16,Supervisor-3,60,12,427,7.8,9,25620
08-Aug-17,Aug-17,33,EMP-17,Supervisor-3,58,11,446,5.9,9,25868
08-Aug-17,Aug-17,33,EMP-18,Supervisor-3,33,16,574,8.8,9,18942
08-Aug-17,Aug-17,33,EMP-19,Supervisor-3,55,15,312,7.8,9,17160
08-Aug-17,Aug-17,33,EMP-20,Supervisor-3,69,27,541,4.9,9,37329
09-Aug-17,Aug-17,33,EMP-1,Supervisor-1,31,12,429,7.8,9,13299
09-Aug-17,Aug-17,33,EMP-2,Supervisor-1,30,15,587,7.8,9,17610
09-Aug-17,Aug-17,33,EMP-3,Supervisor-1,37,17,524,8.8,9,19388
09-Aug-17,Aug-17,33,EMP-4,Supervisor-1,54,11,472,4.9,9,25488
09-Aug-17,Aug-17,33,EMP-5,Supervisor-1,68,8,506,8.8,9,34408
09-Aug-17,Aug-17,33,EMP-6,Supervisor-2,60,9,449,4.9,9,26940
09-Aug-17,Aug-17,33,EMP-7,Supervisor-2,36,13,358,8.8,9,12888
09-Aug-17,Aug-17,33,EMP-8,Supervisor-2,32,20,433,6.9,9,13856
09-Aug-17,Aug-17,33,EMP-9,Supervisor-2,49,5,460,5.9,9,22540
09-Aug-17,Aug-17,33,EMP-10,Supervisor-2,57,7,474,7.8,9,27018
09-Aug-17,Aug-17,33,EMP-11,Supervisor-2,49,12,436,5.9,9,21364
09-Aug-17,Aug-17,33,EMP-12,Supervisor-2,69,24,478,4.9,9,32982
09-Aug-17,Aug-17,33,EMP-13,Supervisor-2,32,16,481,5.9,9,15392
09-Aug-17,Aug-17,33,EMP-14,Supervisor-2,34,8,512,5.9,9,17408
09-Aug-17,Aug-17,33,EMP-15,Supervisor-3,66,23,323,5.9,9,21318
09-Aug-17,Aug-17,33,EMP-16,Supervisor-3,60,5,506,8.8,9,30360
09-Aug-17,Aug-17,33,EMP-17,Supervisor-3,53,17,540,5.9,9,28620
09-Aug-17,Aug-17,33,EMP-18,Supervisor-3,30,8,411,7.8,9,12330
09-Aug-17,Aug-17,33,EMP-19,Supervisor-3,65,22,338,5.9,9,21970
09-Aug-17,Aug-17,33,EMP-20,Supervisor-3,65,7,502,6.9,9,32630
10-Aug-17,Aug-17,33,EMP-1,Supervisor-1,66,5,362,7.8,9,23892
10-Aug-17,Aug-17,33,EMP-2,Supervisor-1,69,24,570,7.8,9,39330
10-Aug-17,Aug-17,33,EMP-3,Supervisor-1,60,8,519,4.9,9,31140
10-Aug-17,Aug-17,33,EMP-4,Supervisor-1,41,21,483,8.8,9,19803
10-Aug-17,Aug-17,33,EMP-5,Supervisor-1,52,12,366,8.8,9,19032
10-Aug-17,Aug-17,33,EMP-6,Supervisor-2,67,5,519,5.9,9,34773
10-Aug-17,Aug-17,33,EMP-7,Supervisor-2,63,26,343,7.8,9,21609
10-Aug-17,Aug-17,33,EMP-8,Supervisor-2,57,17,534,7.8,9,30438
10-Aug-17,Aug-17,33,EMP-9,Supervisor-2,40,15,360,9,9,14400
10-Aug-17,Aug-17,33,EMP-10,Supervisor-2,45,20,519,7.8,9,23355
10-Aug-17,Aug-17,33,EMP-11,Supervisor-2,30,10,540,6.9,9,16200
10-Aug-17,Aug-17,33,EMP-12,Supervisor-2,40,13,571,8.8,9,22840
10-Aug-17,Aug-17,33,EMP-13,Supervisor-2,50,26,522,6.9,9,26100
10-Aug-17,Aug-17,33,EMP-14,Supervisor-2,46,16,335,9,9,15410
10-Aug-17,Aug-17,33,EMP-15,Supervisor-3,36,22,404,6.9,9,14544
10-Aug-17,Aug-17,33,EMP-16,Supervisor-3,36,18,470,7.8,9,16920
10-Aug-17,Aug-17,33,EMP-17,Supervisor-3,42,5,355,5.9,9,14910
10-Aug-17,Aug-17,33,EMP-18,Supervisor-3,56,13,477,6.9,9,26712
10-Aug-17,Aug-17,33,EMP-19,Supervisor-3,64,9,570,7.8,9,36480
10-Aug-17,Aug-17,33,EMP-20,Supervisor-3,59,16,535,9,9,31565
11-Aug-17,Aug-17,33,EMP-1,Supervisor-1,67,13,590,6.9,9,39530
11-Aug-17,Aug-17,33,EMP-2,Supervisor-1,31,7,520,4.9,9,16120
11-Aug-17,Aug-17,33,EMP-3,Supervisor-1,44,11,433,6.9,9,19052
11-Aug-17,Aug-17,33,EMP-4,Supervisor-1,49,22,376,5.9,9,18424
11-Aug-17,Aug-17,33,EMP-5,Supervisor-1,32,26,464,4.9,9,14848
11-Aug-17,Aug-17,33,EMP-6,Supervisor-2,67,5,452,5.9,9,30284
11-Aug-17,Aug-17,33,EMP-7,Supervisor-2,68,22,384,6.9,9,26112
11-Aug-17,Aug-17,33,EMP-8,Supervisor-2,43,21,405,7.8,9,17415
11-Aug-17,Aug-17,33,EMP-9,Supervisor-2,56,11,427,8.8,9,23912
11-Aug-17,Aug-17,33,EMP-10,Supervisor-2,68,11,431,6.9,9,29308
11-Aug-17,Aug-17,33,EMP-11,Supervisor-2,37,17,530,8.8,9,19610
11-Aug-17,Aug-17,33,EMP-12,Supervisor-2,33,10,575,8.8,9,18975
11-Aug-17,Aug-17,33,EMP-13,Supervisor-2,63,16,452,4.9,9,28476
11-Aug-17,Aug-17,33,EMP-14,Supervisor-2,51,15,348,9,9,17748
11-Aug-17,Aug-17,33,EMP-15,Supervisor-3,36,23,474,9,9,17064
11-Aug-17,Aug-17,33,EMP-16,Supervisor-3,32,21,561,5.9,9,17952
11-Aug-17,Aug-17,33,EMP-17,Supervisor-3,33,8,452,7.8,9,14916
11-Aug-17,Aug-17,33,EMP-18,Supervisor-3,33,6,411,9,9,13563
11-Aug-17,Aug-17,33,EMP-19,Supervisor-3,47,14,529,8.8,9,24863
11-Aug-17,Aug-17,33,EMP-20,Supervisor-3,52,7,588,9,9,30576
12-Aug-17,Aug-17,33,EMP-1,Supervisor-1,52,7,584,9,9,30368
12-Aug-17,Aug-17,33,EMP-2,Supervisor-1,39,26,506,6.9,9,19734
12-Aug-17,Aug-17,33,EMP-3,Supervisor-1,43,12,440,5.9,9,18920
12-Aug-17,Aug-17,33,EMP-4,Supervisor-1,69,9,383,5.9,9,26427
12-Aug-17,Aug-17,33,EMP-5,Supervisor-1,54,12,446,7.8,9,24084
12-Aug-17,Aug-17,33,EMP-6,Supervisor-2,47,22,479,4.9,9,22513
12-Aug-17,Aug-17,33,EMP-7,Supervisor-2,65,24,331,5.9,9,21515
12-Aug-17,Aug-17,33,EMP-8,Supervisor-2,37,5,406,7.8,9,15022
12-Aug-17,Aug-17,33,EMP-9,Supervisor-2,53,7,483,6.9,9,25599
12-Aug-17,Aug-17,33,EMP-10,Supervisor-2,38,18,484,8.8,9,18392
12-Aug-17,Aug-17,33,EMP-11,Supervisor-2,68,10,560,9,9,38080
12-Aug-17,Aug-17,33,EMP-12,Supervisor-2,45,0,454,6.9,9,20430
12-Aug-17,Aug-17,33,EMP-13,Supervisor-2,37,9,556,7.8,9,20572
12-Aug-17,Aug-17,33,EMP-14,Supervisor-2,31,5,424,4.9,9,13144
12-Aug-17,Aug-17,33,EMP-15,Supervisor-3,37,9,363,4.9,9,13431
12-Aug-17,Aug-17,33,EMP-16,Supervisor-3,39,20,560,9,9,21840
12-Aug-17,Aug-17,33,EMP-17,Supervisor-3,44,10,480,5.9,9,21120
12-Aug-17,Aug-17,33,EMP-18,Supervisor-3,64,0,481,9,9,30784
12-Aug-17,Aug-17,33,EMP-19,Supervisor-3,68,8,466,8.8,9,31688
12-Aug-17,Aug-17,33,EMP-20,Supervisor-3,58,20,540,9,9,31320
13-Aug-17,Aug-17,33,EMP-1,Supervisor-1,38,25,414,9,9,15732
13-Aug-17,Aug-17,33,EMP-2,Supervisor-1,36,5,558,5.9,9,20088
13-Aug-17,Aug-17,33,EMP-3,Supervisor-1,63,14,512,7.8,9,32256
13-Aug-17,Aug-17,33,EMP-4,Supervisor-1,45,20,471,5.9,9,21195
13-Aug-17,Aug-17,33,EMP-5,Supervisor-1,49,24,400,5.9,9,19600
13-Aug-17,Aug-17,33,EMP-6,Supervisor-2,43,17,347,7.8,9,14921
13-Aug-17,Aug-17,33,EMP-7,Supervisor-2,61,22,326,5.9,9,19886
13-Aug-17,Aug-17,33,EMP-8,Supervisor-2,51,9,340,8.8,9,17340
13-Aug-17,Aug-17,33,EMP-9,Supervisor-2,47,22,368,6.9,9,17296
13-Aug-17,Aug-17,33,EMP-10,Supervisor-2,51,25,421,7.8,9,21471
13-Aug-17,Aug-17,33,EMP-11,Supervisor-2,56,17,467,6.9,9,26152
13-Aug-17,Aug-17,33,EMP-12,Supervisor-2,52,27,475,9,9,24700
13-Aug-17,Aug-17,33,EMP-13,Supervisor-2,56,23,303,9,9,16968
13-Aug-17,Aug-17,33,EMP-14,Supervisor-2,70,19,411,5.9,9,28770
13-Aug-17,Aug-17,33,EMP-15,Supervisor-3,39,7,558,5.9,9,21762
13-Aug-17,Aug-17,33,EMP-16,Supervisor-3,60,16,520,8.8,9,31200
13-Aug-17,Aug-17,33,EMP-17,Supervisor-3,69,16,561,8.8,9,38709
13-Aug-17,Aug-17,33,EMP-18,Supervisor-3,47,26,550,5.9,9,25850
13-Aug-17,Aug-17,33,EMP-19,Supervisor-3,34,17,358,7.8,9,12172
13-Aug-17,Aug-17,33,EMP-20,Supervisor-3,55,16,548,8.8,9,30140
14-Aug-17,Aug-17,34,EMP-1,Supervisor-1,41,17,347,4.9,9,14227
14-Aug-17,Aug-17,34,EMP-2,Supervisor-1,52,11,537,9,9,27924
14-Aug-17,Aug-17,34,EMP-3,Supervisor-1,63,26,529,4.9,9,33327
14-Aug-17,Aug-17,34,EMP-4,Supervisor-1,59,17,359,8.8,9,21181
14-Aug-17,Aug-17,34,EMP-5,Supervisor-1,69,26,301,4.9,9,20769
14-Aug-17,Aug-17,34,EMP-6,Supervisor-2,61,9,484,6.9,9,29524
14-Aug-17,Aug-17,34,EMP-7,Supervisor-2,59,19,379,6.9,9,22361
14-Aug-17,Aug-17,34,EMP-8,Supervisor-2,55,16,325,4.9,9,17875
14-Aug-17,Aug-17,34,EMP-9,Supervisor-2,42,26,445,4.9,9,18690
14-Aug-17,Aug-17,34,EMP-10,Supervisor-2,47,9,314,7.8,9,14758
14-Aug-17,Aug-17,34,EMP-11,Supervisor-2,54,20,412,8.8,9,22248
14-Aug-17,Aug-17,34,EMP-12,Supervisor-2,37,22,588,5.9,9,21756
14-Aug-17,Aug-17,34,EMP-13,Supervisor-2,61,21,366,9,9,22326
14-Aug-17,Aug-17,34,EMP-14,Supervisor-2,59,26,427,5.9,9,25193
14-Aug-17,Aug-17,34,EMP-15,Supervisor-3,50,26,539,7.8,9,26950
14-Aug-17,Aug-17,34,EMP-16,Supervisor-3,70,18,459,4.9,9,32130
14-Aug-17,Aug-17,34,EMP-17,Supervisor-3,32,7,463,6.9,9,14816
14-Aug-17,Aug-17,34,EMP-18,Supervisor-3,45,21,364,4.9,9,16380
14-Aug-17,Aug-17,34,EMP-19,Supervisor-3,59,14,577,8.8,9,34043
14-Aug-17,Aug-17,34,EMP-20,Supervisor-3,64,25,455,8.8,9,29120
15-Aug-17,Aug-17,34,EMP-1,Supervisor-1,60,19,498,7.8,9,29880
15-Aug-17,Aug-17,34,EMP-2,Supervisor-1,35,7,515,7.8,9,18025
15-Aug-17,Aug-17,34,EMP-3,Supervisor-1,69,9,473,9,9,32637
15-Aug-17,Aug-17,34,EMP-4,Supervisor-1,39,9,555,9,9,21645
15-Aug-17,Aug-17,34,EMP-5,Supervisor-1,63,14,361,8.8,9,22743
15-Aug-17,Aug-17,34,EMP-6,Supervisor-2,50,26,452,6.9,9,22600
15-Aug-17,Aug-17,34,EMP-7,Supervisor-2,35,6,321,8.8,9,11235
15-Aug-17,Aug-17,34,EMP-8,Supervisor-2,31,23,463,4.9,9,14353
15-Aug-17,Aug-17,34,EMP-9,Supervisor-2,64,6,433,9,9,27712
15-Aug-17,Aug-17,34,EMP-10,Supervisor-2,56,17,464,9,9,25984
15-Aug-17,Aug-17,34,EMP-11,Supervisor-2,70,12,558,6.9,9,39060
15-Aug-17,Aug-17,34,EMP-12,Supervisor-2,68,0,351,4.9,9,23868
15-Aug-17,Aug-17,34,EMP-13,Supervisor-2,44,22,588,9,9,25872
15-Aug-17,Aug-17,34,EMP-14,Supervisor-2,58,17,324,4.9,9,18792
15-Aug-17,Aug-17,34,EMP-15,Supervisor-3,63,12,491,5.9,9,30933
15-Aug-17,Aug-17,34,EMP-16,Supervisor-3,60,9,505,9,9,30300
15-Aug-17,Aug-17,34,EMP-17,Supervisor-3,41,26,324,9,9,13284
15-Aug-17,Aug-17,34,EMP-18,Supervisor-3,43,9,498,9,9,21414
15-Aug-17,Aug-17,34,EMP-19,Supervisor-3,60,6,409,8.8,9,24540
15-Aug-17,Aug-17,34,EMP-20,Supervisor-3,58,5,396,4.9,9,22968
16-Aug-17,Aug-17,34,EMP-1,Supervisor-1,64,13,355,5.9,9,22720
16-Aug-17,Aug-17,34,EMP-2,Supervisor-1,49,11,542,7.8,9,26558
16-Aug-17,Aug-17,34,EMP-3,Supervisor-1,55,25,440,7.8,9,24200
16-Aug-17,Aug-17,34,EMP-4,Supervisor-1,63,12,515,8.8,9,32445
16-Aug-17,Aug-17,34,EMP-5,Supervisor-1,34,10,461,9,9,15674
16-Aug-17,Aug-17,34,EMP-6,Supervisor-2,48,12,377,8.8,9,18096
16-Aug-17,Aug-17,34,EMP-7,Supervisor-2,36,22,547,7.8,9,19692
16-Aug-17,Aug-17,34,EMP-8,Supervisor-2,55,22,581,6.9,9,31955
16-Aug-17,Aug-17,34,EMP-9,Supervisor-2,52,14,510,9,9,26520
16-Aug-17,Aug-17,34,EMP-10,Supervisor-2,65,9,565,4.9,9,36725
16-Aug-17,Aug-17,34,EMP-11,Supervisor-2,57,8,564,8.8,9,32148
16-Aug-17,Aug-17,34,EMP-12,Supervisor-2,68,9,428,6.9,9,29104
16-Aug-17,Aug-17,34,EMP-13,Supervisor-2,38,6,489,4.9,9,18582
16-Aug-17,Aug-17,34,EMP-14,Supervisor-2,67,22,498,4.9,9,33366
16-Aug-17,Aug-17,34,EMP-15,Supervisor-3,46,21,554,7.8,9,25484
16-Aug-17,Aug-17,34,EMP-16,Supervisor-3,48,21,300,5.9,9,14400
16-Aug-17,Aug-17,34,EMP-17,Supervisor-3,37,23,388,6.9,9,14356
16-Aug-17,Aug-17,34,EMP-18,Supervisor-3,46,7,509,8.8,9,23414
16-Aug-17,Aug-17,34,EMP-19,Supervisor-3,65,8,474,9,9,30810
16-Aug-17,Aug-17,34,EMP-20,Supervisor-3,32,7,500,8.8,9,16000
17-Aug-17,Aug-17,34,EMP-1,Supervisor-1,33,20,452,4.9,9,14916
17-Aug-17,Aug-17,34,EMP-2,Supervisor-1,38,11,451,5.9,9,17138
17-Aug-17,Aug-17,34,EMP-3,Supervisor-1,66,22,546,5.9,9,36036
17-Aug-17,Aug-17,34,EMP-4,Supervisor-1,68,5,430,5.9,9,29240
17-Aug-17,Aug-17,34,EMP-5,Supervisor-1,59,18,455,4.9,9,26845
17-Aug-17,Aug-17,34,EMP-6,Supervisor-2,34,13,430,4.9,9,14620
17-Aug-17,Aug-17,34,EMP-7,Supervisor-2,59,26,528,5.9,9,31152
17-Aug-17,Aug-17,34,EMP-8,Supervisor-2,30,26,495,9,9,14850
17-Aug-17,Aug-17,34,EMP-9,Supervisor-2,37,14,530,7.8,9,19610
17-Aug-17,Aug-17,34,EMP-10,Supervisor-2,68,12,577,6.9,9,39236
17-Aug-17,Aug-17,34,EMP-11,Supervisor-2,60,17,584,8.8,9,35040
17-Aug-17,Aug-17,34,EMP-12,Supervisor-2,54,10,341,8.8,9,18414
17-Aug-17,Aug-17,34,EMP-13,Supervisor-2,39,21,445,6.9,9,17355
17-Aug-17,Aug-17,34,EMP-14,Supervisor-2,52,15,320,4.9,9,16640
17-Aug-17,Aug-17,34,EMP-15,Supervisor-3,31,0,452,4.9,9,14012
17-Aug-17,Aug-17,34,EMP-16,Supervisor-3,38,11,422,6.9,9,16036
17-Aug-17,Aug-17,34,EMP-17,Supervisor-3,30,8,575,8.8,9,17250
17-Aug-17,Aug-17,34,EMP-18,Supervisor-3,52,26,333,8.8,9,17316
17-Aug-17,Aug-17,34,EMP-19,Supervisor-3,62,17,529,9,9,32798
17-Aug-17,Aug-17,34,EMP-20,Supervisor-3,41,21,344,8.8,9,14104
18-Aug-17,Aug-17,34,EMP-1,Supervisor-1,35,11,591,6.9,9,20685
18-Aug-17,Aug-17,34,EMP-2,Supervisor-1,62,24,348,9,9,21576
18-Aug-17,Aug-17,34,EMP-3,Supervisor-1,35,22,301,9,9,10535
18-Aug-17,Aug-17,34,EMP-4,Supervisor-1,40,16,312,8.8,9,12480
18-Aug-17,Aug-17,34,EMP-5,Supervisor-1,54,6,428,8.8,9,23112
18-Aug-17,Aug-17,34,EMP-6,Supervisor-2,37,12,518,5.9,9,19166
18-Aug-17,Aug-17,34,EMP-7,Supervisor-2,54,22,486,7.8,9,26244
18-Aug-17,Aug-17,34,EMP-8,Supervisor-2,34,21,412,7.8,9,14008
18-Aug-17,Aug-17,34,EMP-9,Supervisor-2,30,22,404,4.9,9,12120
18-Aug-17,Aug-17,34,EMP-10,Supervisor-2,68,11,597,8.8,9,40596
18-Aug-17,Aug-17,34,EMP-11,Supervisor-2,67,21,441,7.8,9,29547
18-Aug-17,Aug-17,34,EMP-12,Supervisor-2,44,12,430,9,9,18920
18-Aug-17,Aug-17,34,EMP-13,Supervisor-2,62,25,595,7.8,9,36890
18-Aug-17,Aug-17,34,EMP-14,Supervisor-2,45,10,469,7.8,9,21105
18-Aug-17,Aug-17,34,EMP-15,Supervisor-3,33,9,467,4.9,9,15411
18-Aug-17,Aug-17,34,EMP-16,Supervisor-3,31,23,484,6.9,9,15004
18-Aug-17,Aug-17,34,EMP-17,Supervisor-3,42,18,349,8.8,9,14658
18-Aug-17,Aug-17,34,EMP-18,Supervisor-3,62,8,430,5.9,9,26660
18-Aug-17,Aug-17,34,EMP-19,Supervisor-3,69,5,387,9,9,26703
18-Aug-17,Aug-17,34,EMP-20,Supervisor-3,56,26,562,4.9,9,31472
19-Aug-17,Aug-17,34,EMP-1,Supervisor-1,41,26,519,4.9,9,21279
19-Aug-17,Aug-17,34,EMP-2,Supervisor-1,62,17,441,6.9,9,27342
19-Aug-17,Aug-17,34,EMP-3,Supervisor-1,66,26,387,9,9,25542
19-Aug-17,Aug-17,34,EMP-4,Supervisor-1,45,18,326,6.9,9,14670
19-Aug-17,Aug-17,34,EMP-5,Supervisor-1,44,27,421,9,9,18524
19-Aug-17,Aug-17,34,EMP-6,Supervisor-2,32,9,588,6.9,9,18816
19-Aug-17,Aug-17,34,EMP-7,Supervisor-2,31,15,437,4.9,9,13547
19-Aug-17,Aug-17,34,EMP-8,Supervisor-2,45,18,471,4.9,9,21195
19-Aug-17,Aug-17,34,EMP-9,Supervisor-2,55,6,461,7.8,9,25355
19-Aug-17,Aug-17,34,EMP-10,Supervisor-2,62,19,393,9,9,24366
19-Aug-17,Aug-17,34,EMP-11,Supervisor-2,51,20,308,9,9,15708
19-Aug-17,Aug-17,34,EMP-12,Supervisor-2,45,13,556,6.9,9,25020
19-Aug-17,Aug-17,34,EMP-13,Supervisor-2,47,11,507,4.9,9,23829
19-Aug-17,Aug-17,34,EMP-14,Supervisor-2,55,7,305,8.8,9,16775
19-Aug-17,Aug-17,34,EMP-15,Supervisor-3,69,8,467,6.9,9,32223
19-Aug-17,Aug-17,34,EMP-16,Supervisor-3,62,17,337,4.9,9,20894
19-Aug-17,Aug-17,34,EMP-17,Supervisor-3,44,23,515,7.8,9,22660
19-Aug-17,Aug-17,34,EMP-18,Supervisor-3,33,13,390,7.8,9,12870
19-Aug-17,Aug-17,34,EMP-19,Supervisor-3,69,9,304,4.9,9,20976
19-Aug-17,Aug-17,34,EMP-20,Supervisor-3,30,11,385,6.9,9,11550
20-Aug-17,Aug-17,34,EMP-1,Supervisor-1,51,17,379,8.8,9,19329
20-Aug-17,Aug-17,34,EMP-2,Supervisor-1,67,13,390,6.9,9,26130
20-Aug-17,Aug-17,34,EMP-3,Supervisor-1,48,0,480,5.9,9,23040
20-Aug-17,Aug-17,34,EMP-4,Supervisor-1,41,13,512,7.8,9,20992
20-Aug-17,Aug-17,34,EMP-5,Supervisor-1,36,21,325,7.8,9,11700
20-Aug-17,Aug-17,34,EMP-6,Supervisor-2,57,14,373,5.9,9,21261
20-Aug-17,Aug-17,34,EMP-7,Supervisor-2,57,5,436,5.9,9,24852
20-Aug-17,Aug-17,34,EMP-8,Supervisor-2,48,17,392,6.9,9,18816
20-Aug-17,Aug-17,34,EMP-9,Supervisor-2,64,26,465,5.9,9,29760
20-Aug-17,Aug-17,34,EMP-10,Supervisor-2,70,7,520,4.9,9,36400
20-Aug-17,Aug-17,34,EMP-11,Supervisor-2,54,6,314,7.8,9,16956
20-Aug-17,Aug-17,34,EMP-12,Supervisor-2,65,17,473,4.9,9,30745
20-Aug-17,Aug-17,34,EMP-13,Supervisor-2,32,18,456,8.8,9,14592
20-Aug-17,Aug-17,34,EMP-14,Supervisor-2,65,8,443,8.8,9,28795
20-Aug-17,Aug-17,34,EMP-15,Supervisor-3,61,24,496,6.9,9,30256
20-Aug-17,Aug-17,34,EMP-16,Supervisor-3,50,15,432,6.9,9,21600
20-Aug-17,Aug-17,34,EMP-17,Supervisor-3,67,0,315,6.9,9,21105
20-Aug-17,Aug-17,34,EMP-18,Supervisor-3,58,15,346,9,9,20068
20-Aug-17,Aug-17,34,EMP-19,Supervisor-3,63,18,425,7.8,9,26775
20-Aug-17,Aug-17,34,EMP-20,Supervisor-3,48,5,370,7.8,9,17760
21-Aug-17,Aug-17,35,EMP-1,Supervisor-1,31,25,470,4.9,9,14570
21-Aug-17,Aug-17,35,EMP-2,Supervisor-1,67,23,546,5.9,9,36582
21-Aug-17,Aug-17,35,EMP-3,Supervisor-1,54,13,489,9,9,26406
21-Aug-17,Aug-17,35,EMP-4,Supervisor-1,44,26,471,7.8,9,20724
21-Aug-17,Aug-17,35,EMP-5,Supervisor-1,68,13,591,4.9,9,40188
21-Aug-17,Aug-17,35,EMP-6,Supervisor-2,38,12,487,9,9,18506
21-Aug-17,Aug-17,35,EMP-7,Supervisor-2,61,17,544,9,9,33184
21-Aug-17,Aug-17,35,EMP-8,Supervisor-2,47,9,442,5.9,9,20774
21-Aug-17,Aug-17,35,EMP-9,Supervisor-2,41,13,511,4.9,9,20951
21-Aug-17,Aug-17,35,EMP-10,Supervisor-2,65,22,447,9,9,29055
21-Aug-17,Aug-17,35,EMP-11,Supervisor-2,51,12,394,4.9,9,20094
21-Aug-17,Aug-17,35,EMP-12,Supervisor-2,38,25,327,4.9,9,12426
21-Aug-17,Aug-17,35,EMP-13,Supervisor-2,33,23,380,4.9,9,12540
21-Aug-17,Aug-17,35,EMP-14,Supervisor-2,58,20,457,9,9,26506
21-Aug-17,Aug-17,35,EMP-15,Supervisor-3,65,6,387,5.9,9,25155
21-Aug-17,Aug-17,35,EMP-16,Supervisor-3,44,19,480,7.8,9,21120
21-Aug-17,Aug-17,35,EMP-17,Supervisor-3,70,13,432,8.8,9,30240
21-Aug-17,Aug-17,35,EMP-18,Supervisor-3,61,11,486,5.9,9,29646
21-Aug-17,Aug-17,35,EMP-19,Supervisor-3,43,11,345,9,9,14835
21-Aug-17,Aug-17,35,EMP-20,Supervisor-3,30,11,516,8.8,9,15480
22-Aug-17,Aug-17,35,EMP-1,Supervisor-1,65,12,338,4.9,9,21970
22-Aug-17,Aug-17,35,EMP-2,Supervisor-1,62,24,428,5.9,9,26536
22-Aug-17,Aug-17,35,EMP-3,Supervisor-1,62,0,511,6.9,9,31682
22-Aug-17,Aug-17,35,EMP-4,Supervisor-1,55,25,519,8.8,9,28545
22-Aug-17,Aug-17,35,EMP-5,Supervisor-1,57,25,565,6.9,9,32205
22-Aug-17,Aug-17,35,EMP-6,Supervisor-2,70,22,471,6.9,9,32970
22-Aug-17,Aug-17,35,EMP-7,Supervisor-2,41,26,329,8.8,9,13489
22-Aug-17,Aug-17,35,EMP-8,Supervisor-2,59,21,312,6.9,9,18408
22-Aug-17,Aug-17,35,EMP-9,Supervisor-2,46,20,302,4.9,9,13892
22-Aug-17,Aug-17,35,EMP-10,Supervisor-2,63,12,415,5.9,9,26145
22-Aug-17,Aug-17,35,EMP-11,Supervisor-2,43,23,414,6.9,9,17802
22-Aug-17,Aug-17,35,EMP-12,Supervisor-2,54,14,560,9,9,30240
22-Aug-17,Aug-17,35,EMP-13,Supervisor-2,56,20,573,5.9,9,32088
22-Aug-17,Aug-17,35,EMP-14,Supervisor-2,57,13,384,9,9,21888
22-Aug-17,Aug-17,35,EMP-15,Supervisor-3,53,0,444,9,9,23532
22-Aug-17,Aug-17,35,EMP-16,Supervisor-3,60,12,572,7.8,9,34320
22-Aug-17,Aug-17,35,EMP-17,Supervisor-3,47,10,364,9,9,17108
22-Aug-17,Aug-17,35,EMP-18,Supervisor-3,57,0,543,9,9,30951
22-Aug-17,Aug-17,35,EMP-19,Supervisor-3,44,16,521,8.8,9,22924
22-Aug-17,Aug-17,35,EMP-20,Supervisor-3,36,13,547,4.9,9,19692
23-Aug-17,Aug-17,35,EMP-1,Supervisor-1,35,25,339,4.9,9,11865
23-Aug-17,Aug-17,35,EMP-2,Supervisor-1,57,27,459,8.8,9,26163
23-Aug-17,Aug-17,35,EMP-3,Supervisor-1,45,27,318,6.9,9,14310
